#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
    0.10,  -61.83,   0.0,   0.0775,    0.498,    0.364
    0.20,  -61.90,   0.0,    0.077,    0.497,    0.364
    0.30,  -61.97,   0.0,   0.0764,    0.497,    0.365
    0.40,  -62.04,   0.0,   0.0758,    0.497,    0.365
    0.50,  -62.11,   0.0,   0.0752,    0.497,    0.365
    0.60,  -62.18,   0.0,   0.0746,    0.497,    0.364
    0.70,  -62.25,   0.0,    0.074,    0.497,    0.364
    0.80,  -62.33,   0.0,   0.0734,    0.497,    0.364
    0.90,  -62.40,   0.0,   0.0728,    0.497,    0.364
    1.00,  -62.47,   0.0,   0.0722,    0.497,    0.364
    1.10,  -62.54,   0.0,   0.0716,    0.497,    0.364
    1.20,  -62.61,   0.0,   0.0711,    0.497,    0.364
    1.30,  -62.67,   0.0,   0.0705,    0.498,    0.363
    1.40,  -62.74,   0.0,   0.0699,    0.498,    0.363
    1.50,  -62.80,   0.0,   0.0694,    0.498,    0.363
    1.60,  -62.86,   0.0,   0.0689,    0.499,    0.362
    1.70,  -62.92,   0.0,   0.0684,    0.499,    0.362
    1.80,  -62.97,   0.0,   0.0679,    0.499,    0.362
    1.90,  -63.02,   0.0,   0.0675,      0.5,    0.361
    2.00,  -63.07,   0.0,   0.0671,      0.5,    0.361
    2.10,  -63.12,   0.0,   0.0667,    0.501,    0.361
    2.20,  -63.16,   0.0,   0.0663,    0.501,     0.36
    2.30,  -63.20,   0.0,   0.0659,    0.502,     0.36
    2.40,  -63.24,   0.0,   0.0656,    0.502,     0.36
    2.50,  -63.28,   0.0,   0.0653,    0.503,    0.359
    2.60,  -63.31,   0.0,    0.065,    0.503,    0.359
    2.70,  -63.34,   0.0,   0.0647,    0.504,    0.358
    2.80,  -63.36,   0.0,   0.0645,    0.505,    0.358
    2.90,  -63.39,   0.0,   0.0643,    0.505,    0.357
    3.00,  -63.41,   0.0,   0.0641,    0.506,    0.357
    3.10,  -63.42,   0.0,   0.0639,    0.506,    0.357
    3.20,  -63.44,   0.0,   0.0638,    0.507,    0.356
    3.30,  -63.45,   0.0,   0.0636,    0.508,    0.356
    3.40,  -63.46,   0.0,   0.0635,    0.508,    0.355
    3.50,  -63.47,   0.0,   0.0634,    0.509,    0.355
    3.60,  -63.48,   0.0,   0.0634,    0.509,    0.355
    3.70,  -63.48,   0.0,   0.0633,     0.51,    0.354
    3.80,  -63.48,   0.0,   0.0633,    0.511,    0.354
    3.90,  -63.48,   0.0,   0.0632,    0.511,    0.354
    4.00,  -63.48,   0.0,   0.0632,    0.512,    0.353
    4.10,  -63.47,   0.0,   0.0632,    0.512,    0.353
    4.20,  -63.46,   0.0,   0.0633,    0.513,    0.353
    4.30,  -63.46,   0.0,   0.0633,    0.513,    0.352
    4.40,  -63.45,   0.0,   0.0633,    0.514,    0.352
    4.50,  -63.44,   0.0,   0.0634,    0.514,    0.352
    4.60,  -63.42,   0.0,   0.0635,    0.515,    0.351
    4.70,  -63.41,   0.0,   0.0636,    0.515,    0.351
    4.80,  -63.39,   0.0,   0.0637,    0.516,    0.351
    4.90,  -63.38,   0.0,   0.0638,    0.516,    0.351
    5.00,  -63.36,   0.0,   0.0639,    0.516,     0.35
    5.10,  -63.34,   0.0,    0.064,    0.517,     0.35
    5.20,  -63.32,   0.0,   0.0641,    0.517,     0.35
    5.30,  -63.30,   0.0,   0.0643,    0.518,     0.35
    5.40,  -63.28,   0.0,   0.0644,    0.518,     0.35
    5.50,  -63.26,   0.0,   0.0645,    0.518,     0.35
    5.60,  -63.24,   0.0,   0.0647,    0.518,    0.349
    5.70,  -63.21,   0.0,   0.0649,    0.519,    0.349
    5.80,  -63.19,   0.0,    0.065,    0.519,    0.349
    5.90,  -63.17,   0.0,   0.0652,    0.519,    0.349
    6.00,  -63.14,   0.0,   0.0654,    0.519,    0.349
    6.10,  -63.12,   0.0,   0.0656,     0.52,    0.349
    6.20,  -63.09,   0.0,   0.0657,     0.52,    0.349
    6.30,  -63.07,   0.0,   0.0659,     0.52,    0.349
    6.40,  -63.04,   0.0,   0.0661,     0.52,    0.349
    6.50,  -63.02,   0.0,   0.0663,     0.52,    0.349
    6.60,  -62.99,   0.0,   0.0665,     0.52,    0.349
    6.70,  -62.97,   0.0,   0.0667,     0.52,    0.349
    6.80,  -62.94,   0.0,   0.0669,     0.52,    0.349
    6.90,  -62.92,   0.0,   0.0671,     0.52,    0.349
    7.00,  -62.89,   0.0,   0.0673,    0.521,    0.349
    7.10,  -62.87,   0.0,   0.0675,    0.521,    0.349
    7.20,  -62.84,   0.0,   0.0677,    0.521,    0.349
    7.30,  -62.82,   0.0,   0.0678,     0.52,    0.349
    7.40,  -62.79,   0.0,    0.068,     0.52,    0.349
    7.50,  -62.77,   0.0,   0.0682,     0.52,    0.349
    7.60,  -62.75,   0.0,   0.0684,     0.52,    0.349
    7.70,  -62.73,   0.0,   0.0686,     0.52,    0.349
    7.80,  -62.70,   0.0,   0.0688,     0.52,    0.349
    7.90,  -62.68,   0.0,   0.0689,     0.52,     0.35
    8.00,  -62.66,   0.0,   0.0691,     0.52,     0.35
    8.10,  -62.64,   0.0,   0.0693,     0.52,     0.35
    8.20,  -62.62,   0.0,   0.0695,     0.52,     0.35
    8.30,  -62.60,   0.0,   0.0696,     0.52,     0.35
    8.40,  -62.58,   0.0,   0.0698,    0.519,     0.35
    8.50,  -62.57,   0.0,   0.0699,    0.519,     0.35
    8.60,  -62.55,   0.0,   0.0701,    0.519,     0.35
    8.70,  -62.53,   0.0,   0.0702,    0.519,    0.351
    8.80,  -62.52,   0.0,   0.0703,    0.519,    0.351
    8.90,  -62.50,   0.0,   0.0705,    0.518,    0.351
    9.00,  -62.49,   0.0,   0.0706,    0.518,    0.351
    9.10,  -62.48,   0.0,   0.0707,    0.518,    0.351
    9.20,  -62.47,   0.0,   0.0708,    0.518,    0.351
    9.30,  -62.45,   0.0,   0.0709,    0.518,    0.352
    9.40,  -62.44,   0.0,    0.071,    0.517,    0.352
    9.50,  -62.44,   0.0,   0.0711,    0.517,    0.352
    9.60,  -62.43,   0.0,   0.0712,    0.517,    0.352
    9.70,  -62.42,   0.0,   0.0713,    0.517,    0.352
    9.80,  -62.41,   0.0,   0.0713,    0.516,    0.352
    9.90,  -62.41,   0.0,   0.0714,    0.516,    0.353
   10.00,  -62.40,   0.0,   0.0715,    0.516,    0.353
   10.10,  -62.40,   0.0,   0.0715,    0.516,    0.353
   10.20,  -62.40,   0.0,   0.0715,    0.516,    0.353
   10.30,  -62.39,   0.0,   0.0716,    0.515,    0.353
   10.40,  -62.39,   0.0,   0.0716,    0.515,    0.353
   10.50,  -62.39,   0.0,   0.0716,    0.515,    0.353
   10.60,  -62.39,   0.0,   0.0716,    0.515,    0.354
   10.70,  -62.40,   0.0,   0.0716,    0.514,    0.354
   10.80,  -62.40,   0.0,   0.0716,    0.514,    0.354
   10.90,  -62.40,   0.0,   0.0716,    0.514,    0.354
   11.00,  -62.41,   0.0,   0.0716,    0.514,    0.354
   11.10,  -62.41,   0.0,   0.0716,    0.514,    0.354
   11.20,  -62.42,   0.0,   0.0715,    0.513,    0.354
   11.30,  -62.42,   0.0,   0.0715,    0.513,    0.354
   11.40,  -62.43,   0.0,   0.0714,    0.513,    0.354
   11.50,  -62.44,   0.0,   0.0714,    0.513,    0.355
   11.60,  -62.44,   0.0,   0.0713,    0.513,    0.355
   11.70,  -62.45,   0.0,   0.0713,    0.513,    0.355
   11.80,  -62.46,   0.0,   0.0712,    0.513,    0.355
   11.90,  -62.47,   0.0,   0.0711,    0.512,    0.355
   12.00,  -62.48,   0.0,   0.0711,    0.512,    0.355
   12.10,  -62.49,   0.0,    0.071,    0.512,    0.355
   12.20,  -62.50,   0.0,   0.0709,    0.512,    0.355
   12.30,  -62.52,   0.0,   0.0708,    0.512,    0.355
   12.40,  -62.53,   0.0,   0.0707,    0.512,    0.355
   12.50,  -62.54,   0.0,   0.0706,    0.512,    0.355
   12.60,  -62.55,   0.0,   0.0705,    0.512,    0.355
   12.70,  -62.56,   0.0,   0.0704,    0.512,    0.355
   12.80,  -62.58,   0.0,   0.0703,    0.512,    0.355
   12.90,  -62.59,   0.0,   0.0702,    0.512,    0.355
   13.00,  -62.60,   0.0,   0.0701,    0.512,    0.355
   13.10,  -62.61,   0.0,     0.07,    0.512,    0.355
   13.20,  -62.63,   0.0,   0.0699,    0.512,    0.355
   13.30,  -62.64,   0.0,   0.0698,    0.512,    0.355
   13.40,  -62.65,   0.0,   0.0697,    0.512,    0.355
   13.50,  -62.66,   0.0,   0.0696,    0.512,    0.355
   13.60,  -62.68,   0.0,   0.0695,    0.512,    0.355
   13.70,  -62.69,   0.0,   0.0694,    0.512,    0.355
   13.80,  -62.70,   0.0,   0.0694,    0.512,    0.355
   13.90,  -62.71,   0.0,   0.0693,    0.512,    0.355
   14.00,  -62.72,   0.0,   0.0692,    0.512,    0.355
   14.10,  -62.73,   0.0,   0.0691,    0.512,    0.355
   14.20,  -62.74,   0.0,    0.069,    0.512,    0.355
   14.30,  -62.75,   0.0,   0.0689,    0.512,    0.355
   14.40,  -62.76,   0.0,   0.0688,    0.512,    0.355
   14.50,  -62.59,   1.8,   0.0687,    0.512,    0.355
   14.60,  -62.43,   1.8,   0.0694,    0.512,    0.355
   14.70,  -62.27,   1.8,   0.0703,    0.512,    0.355
   14.80,  -62.11,   1.8,   0.0714,    0.512,    0.355
   14.90,  -61.96,   1.8,   0.0727,    0.511,    0.355
   15.00,  -61.80,   1.8,   0.0739,    0.511,    0.355
   15.10,  -61.64,   1.8,   0.0752,     0.51,    0.356
   15.20,  -61.48,   1.8,   0.0765,     0.51,    0.356
   15.30,  -61.33,   1.8,   0.0779,    0.509,    0.357
   15.40,  -61.17,   1.8,   0.0793,    0.508,    0.357
   15.50,  -61.01,   1.8,   0.0807,    0.507,    0.358
   15.60,  -60.85,   1.8,   0.0821,    0.506,    0.358
   15.70,  -60.69,   1.8,   0.0835,    0.505,    0.359
   15.80,  -60.53,   1.8,    0.085,    0.504,     0.36
   15.90,  -60.36,   1.8,   0.0865,    0.503,    0.361
   16.00,  -60.19,   1.8,   0.0881,    0.501,    0.361
   16.10,  -60.02,   1.8,   0.0897,      0.5,    0.362
   16.20,  -59.85,   1.8,   0.0913,    0.498,    0.363
   16.30,  -59.68,   1.8,    0.093,    0.497,    0.364
   16.40,  -59.50,   1.8,   0.0948,    0.495,    0.365
   16.50,  -59.31,   1.8,   0.0966,    0.493,    0.367
   16.60,  -59.12,   1.8,   0.0985,    0.491,    0.368
   16.70,  -58.92,   1.8,      0.1,    0.489,    0.369
   16.80,  -58.72,   1.8,    0.103,    0.487,     0.37
   16.90,  -58.51,   1.8,    0.105,    0.484,    0.372
   17.00,  -58.28,   1.8,    0.107,    0.482,    0.373
   17.10,  -58.05,   1.8,    0.109,     0.48,    0.375
   17.20,  -57.79,   1.8,    0.112,    0.477,    0.376
   17.30,  -57.52,   1.8,    0.115,    0.474,    0.378
   17.40,  -57.23,   1.8,    0.118,    0.471,     0.38
   17.50,  -56.91,   1.8,    0.121,    0.468,    0.381
   17.60,  -56.55,   1.8,    0.125,    0.465,    0.383
   17.70,  -56.15,   1.8,    0.129,    0.461,    0.385
   17.80,  -55.69,   1.8,    0.133,    0.457,    0.388
   17.90,  -55.15,   1.8,    0.139,    0.453,     0.39
   18.00,  -54.51,   1.8,    0.145,    0.449,    0.393
   18.10,  -53.72,   1.8,    0.153,    0.444,    0.396
   18.20,  -52.72,   1.8,    0.162,    0.438,    0.399
   18.30,  -51.40,   1.8,    0.174,    0.432,    0.402
   18.40,  -49.55,   1.8,     0.19,    0.425,    0.407
   18.50,  -46.80,   1.8,    0.212,    0.415,    0.412
   18.60,  -42.28,   1.8,    0.246,    0.403,    0.419
   18.70,  -33.80,   1.8,    0.301,    0.386,    0.428
   18.75,  -27.81,   1.8,    0.353,    0.371,    0.436
   18.77,  -24.27,   1.8,    0.388,    0.362,     0.44
   18.80,  -19.73,   1.8,    0.427,    0.352,    0.446
   18.82,  -14.07,   1.8,    0.471,    0.342,    0.452
   18.85,   -7.20,   1.8,    0.521,    0.331,     0.46
   18.86,   -3.81,   1.8,     0.55,    0.325,    0.464
   18.87,   -0.15,   1.8,    0.579,    0.319,    0.469
   18.89,    3.71,   1.8,    0.609,    0.313,    0.474
   18.90,    7.70,   1.8,     0.64,    0.308,    0.479
   18.91,   11.73,   1.8,    0.671,    0.302,    0.485
   18.92,   15.67,   1.8,    0.702,    0.296,    0.491
   18.94,   19.40,   1.8,    0.732,    0.291,    0.497
   18.95,   22.82,   1.8,    0.761,    0.286,    0.504
   18.96,   25.84,   1.8,    0.788,     0.28,     0.51
   18.99,   31.43,   1.8,    0.836,     0.27,    0.524
   19.01,   34.23,   1.8,    0.877,     0.26,    0.539
   19.04,   35.10,   1.8,    0.909,     0.25,    0.554
   19.06,   34.82,   1.8,    0.932,    0.241,    0.568
   19.09,   33.91,   1.8,     0.95,    0.232,    0.581
   19.11,   32.65,   1.8,    0.962,    0.223,    0.595
   19.14,   31.16,   1.8,    0.971,    0.215,    0.607
   19.16,   29.51,   1.8,    0.978,    0.207,    0.619
   19.19,   27.75,   1.8,    0.983,    0.199,     0.63
   19.21,   25.91,   1.8,    0.986,    0.192,     0.64
   19.24,   23.99,   1.8,    0.988,    0.185,     0.65
   19.26,   22.03,   1.8,     0.99,    0.178,    0.659
   19.29,   20.03,   1.8,    0.991,    0.172,    0.668
   19.31,   18.01,   1.8,    0.992,    0.165,    0.676
   19.34,   15.98,   1.8,    0.992,    0.159,    0.684
   19.36,   13.94,   1.8,    0.992,    0.153,    0.691
   19.39,   11.90,   1.8,    0.992,    0.148,    0.698
   19.41,    9.87,   1.8,    0.991,    0.142,    0.704
   19.44,    7.85,   1.8,    0.991,    0.137,     0.71
   19.46,    5.85,   1.8,     0.99,    0.132,    0.716
   19.49,    3.87,   1.8,    0.989,    0.127,    0.721
   19.51,    1.91,   1.8,    0.987,    0.123,    0.726
   19.54,   -0.03,   1.8,    0.986,    0.118,     0.73
   19.56,   -1.93,   1.8,    0.984,    0.114,    0.734
   19.59,   -3.82,   1.8,    0.982,     0.11,    0.738
   19.61,   -5.67,   1.8,     0.98,    0.106,    0.741
   19.64,   -7.50,   1.8,    0.977,    0.103,    0.744
   19.66,   -9.30,   1.8,    0.974,   0.0993,    0.747
   19.69,  -11.07,   1.8,    0.971,    0.096,     0.75
   19.71,  -12.81,   1.8,    0.967,   0.0929,    0.752
   19.74,  -14.53,   1.8,    0.963,     0.09,    0.754
   19.76,  -16.22,   1.8,    0.958,   0.0872,    0.756
   19.79,  -17.89,   1.8,    0.953,   0.0846,    0.758
   19.81,  -19.54,   1.8,    0.947,   0.0821,    0.759
   19.84,  -21.16,   1.8,     0.94,   0.0799,    0.761
   19.86,  -22.76,   1.8,    0.933,   0.0778,    0.762
   19.89,  -24.34,   1.8,    0.925,   0.0758,    0.763
   19.94,  -28.90,   1.8,    0.908,   0.0723,    0.764
   19.99,  -32.16,   1.8,    0.884,   0.0696,    0.764
   20.04,  -35.37,   1.8,    0.854,   0.0676,    0.764
   20.09,  -38.64,   1.8,     0.82,   0.0662,    0.763
   20.14,  -42.03,   1.8,    0.779,   0.0655,    0.762
   20.19,  -45.59,   1.8,     0.73,   0.0654,     0.76
   20.24,  -49.35,   1.8,    0.673,    0.066,    0.757
   20.29,  -53.31,   1.8,    0.606,   0.0673,    0.753
   20.34,  -57.33,   1.8,    0.528,   0.0693,    0.749
   20.39,  -61.19,   1.8,    0.443,   0.0721,    0.745
   20.44,  -64.56,   1.8,    0.353,   0.0758,    0.739
   20.54,  -70.78,   1.8,    0.194,   0.0847,    0.728
   20.64,  -71.35,   1.8,   0.0784,   0.0971,    0.715
   20.74,  -71.39,   1.8,   0.0404,     0.11,    0.702
   20.84,  -71.36,   1.8,    0.029,    0.122,     0.69
   20.94,  -71.31,   1.8,   0.0258,    0.134,    0.678
   21.04,  -71.25,   1.8,   0.0249,    0.146,    0.666
   21.14,  -71.20,   1.8,   0.0248,    0.158,    0.655
   21.24,  -71.14,   1.8,   0.0249,    0.169,    0.643
   21.34,  -71.07,   1.8,    0.025,     0.18,    0.633
   21.44,  -71.01,   1.8,   0.0252,    0.191,    0.622
   21.54,  -70.94,   1.8,   0.0254,    0.202,    0.612
   21.64,  -70.87,   1.8,   0.0256,    0.212,    0.602
   21.74,  -70.79,   1.8,   0.0259,    0.223,    0.592
   21.84,  -70.72,   1.8,   0.0261,    0.232,    0.583
   21.94,  -70.64,   1.8,   0.0263,    0.242,    0.574
   22.04,  -70.55,   1.8,   0.0266,    0.252,    0.565
   22.14,  -70.47,   1.8,   0.0269,    0.261,    0.556
   22.24,  -70.38,   1.8,   0.0271,     0.27,    0.548
   22.34,  -70.28,   1.8,   0.0274,    0.279,     0.54
   22.44,  -70.19,   1.8,   0.0278,    0.288,    0.532
   22.54,  -70.09,   1.8,   0.0281,    0.296,    0.524
   22.64,  -69.99,   1.8,   0.0284,    0.304,    0.517
   22.74,  -69.89,   1.8,   0.0288,    0.312,     0.51
   22.84,  -69.78,   1.8,   0.0291,     0.32,    0.503
   22.94,  -69.67,   1.8,   0.0295,    0.328,    0.496
   23.04,  -69.56,   1.8,   0.0299,    0.335,     0.49
   23.14,  -69.45,   1.8,   0.0303,    0.342,    0.484
   23.24,  -69.33,   1.8,   0.0307,    0.349,    0.477
   23.34,  -69.21,   1.8,   0.0312,    0.356,    0.472
   23.44,  -69.09,   1.8,   0.0316,    0.363,    0.466
   23.54,  -68.97,   1.8,   0.0321,    0.369,     0.46
   23.64,  -68.84,   1.8,   0.0326,    0.375,    0.455
   23.74,  -68.71,   1.8,   0.0331,    0.381,     0.45
   23.84,  -68.59,   1.8,   0.0336,    0.387,    0.445
   23.94,  -68.45,   1.8,   0.0341,    0.393,     0.44
   24.04,  -68.32,   1.8,   0.0346,    0.399,    0.435
   24.14,  -68.19,   1.8,   0.0352,    0.404,    0.431
   24.24,  -68.05,   1.8,   0.0358,    0.409,    0.427
   24.34,  -67.91,   1.8,   0.0364,    0.414,    0.423
   24.44,  -67.78,   1.8,    0.037,    0.419,    0.419
   24.54,  -67.64,   1.8,   0.0376,    0.424,    0.415
   24.64,  -67.50,   1.8,   0.0382,    0.428,    0.411
   24.74,  -67.35,   1.8,   0.0389,    0.433,    0.408
   24.84,  -67.21,   1.8,   0.0395,    0.437,    0.404
   24.94,  -67.07,   1.8,   0.0402,    0.441,    0.401
   25.04,  -66.92,   1.8,   0.0409,    0.445,    0.398
   25.14,  -66.78,   1.8,   0.0416,    0.449,    0.395
   25.24,  -66.63,   1.8,   0.0423,    0.452,    0.392
   25.34,  -66.49,   1.8,    0.043,    0.456,     0.39
   25.44,  -66.34,   1.8,   0.0438,    0.459,    0.387
   25.54,  -66.20,   1.8,   0.0446,    0.462,    0.385
   25.64,  -66.05,   1.8,   0.0453,    0.465,    0.382
   25.74,  -65.91,   1.8,   0.0461,    0.468,     0.38
   25.84,  -65.76,   1.8,   0.0469,    0.471,    0.378
   25.94,  -65.61,   1.8,   0.0477,    0.474,    0.376
   26.04,  -65.47,   1.8,   0.0486,    0.476,    0.374
   26.14,  -65.32,   1.8,   0.0494,    0.479,    0.373
   26.24,  -65.18,   1.8,   0.0503,    0.481,    0.371
   26.34,  -65.03,   1.8,   0.0511,    0.483,    0.369
   26.44,  -64.88,   1.8,    0.052,    0.485,    0.368
   26.54,  -64.74,   1.8,   0.0529,    0.487,    0.367
   26.64,  -64.59,   1.8,   0.0538,    0.489,    0.365
   26.74,  -64.45,   1.8,   0.0547,     0.49,    0.364
   26.84,  -64.31,   1.8,   0.0557,    0.492,    0.363
   26.94,  -64.16,   1.8,   0.0566,    0.493,    0.362
   27.04,  -64.02,   1.8,   0.0575,    0.494,    0.361
   27.14,  -63.88,   1.8,   0.0585,    0.496,    0.361
   27.24,  -63.73,   1.8,   0.0595,    0.497,     0.36
   27.34,  -63.59,   1.8,   0.0605,    0.498,    0.359
   27.44,  -63.45,   1.8,   0.0615,    0.499,    0.359
   27.54,  -63.31,   1.8,   0.0625,    0.499,    0.358
   27.64,  -63.17,   1.8,   0.0635,      0.5,    0.358
   27.74,  -63.03,   1.8,   0.0645,    0.501,    0.358
   27.84,  -62.88,   1.8,   0.0656,    0.501,    0.357
   27.94,  -62.74,   1.8,   0.0666,    0.501,    0.357
   28.04,  -62.60,   1.8,   0.0677,    0.502,    0.357
   28.14,  -62.47,   1.8,   0.0688,    0.502,    0.357
   28.24,  -62.33,   1.8,   0.0699,    0.502,    0.357
   28.34,  -62.19,   1.8,    0.071,    0.502,    0.357
