#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   69.69,  -63.44,   0.0,   0.0624,    0.529,    0.339
   69.79,  -63.36,   0.0,    0.063,    0.529,    0.339
   69.89,  -63.29,   0.0,   0.0635,    0.529,    0.339
   69.99,  -63.21,   0.0,   0.0641,    0.529,     0.34
   70.09,  -63.14,   0.0,   0.0646,    0.529,     0.34
   70.19,  -63.07,   0.0,   0.0652,    0.529,     0.34
   70.29,  -63.00,   0.0,   0.0658,    0.529,     0.34
   70.39,  -62.92,   0.0,   0.0663,    0.529,     0.34
   70.49,  -62.85,   0.0,   0.0669,    0.529,    0.341
   70.59,  -62.79,   0.0,   0.0674,    0.529,    0.341
   70.69,  -62.72,   0.0,   0.0679,    0.529,    0.341
   70.79,  -62.65,   0.0,   0.0685,    0.528,    0.342
   70.89,  -62.59,   0.0,    0.069,    0.528,    0.342
   70.99,  -62.52,   0.0,   0.0695,    0.528,    0.342
   71.09,  -62.46,   0.0,     0.07,    0.527,    0.343
   71.19,  -62.40,   0.0,   0.0705,    0.527,    0.343
   71.29,  -62.34,   0.0,    0.071,    0.526,    0.343
   71.39,  -62.28,   0.0,   0.0715,    0.526,    0.344
   71.49,  -62.23,   0.0,    0.072,    0.526,    0.344
   71.59,  -62.17,   0.0,   0.0725,    0.525,    0.345
   71.69,  -62.12,   0.0,    0.073,    0.524,    0.345
   71.79,  -62.07,   0.0,   0.0734,    0.524,    0.346
   71.89,  -62.02,   0.0,   0.0738,    0.523,    0.346
   71.99,  -61.97,   0.0,   0.0743,    0.523,    0.347
   72.09,  -61.93,   0.0,   0.0747,    0.522,    0.347
   72.19,  -61.89,   0.0,   0.0751,    0.521,    0.348
   72.29,  -61.85,   0.0,   0.0755,    0.521,    0.348
   72.39,  -61.81,   0.0,   0.0758,     0.52,    0.349
   72.49,  -61.77,   0.0,   0.0762,    0.519,    0.349
   72.59,  -61.74,   0.0,   0.0765,    0.519,     0.35
   72.69,  -61.71,   0.0,   0.0768,    0.518,     0.35
   72.79,  -61.68,   0.0,   0.0771,    0.517,    0.351
   72.89,  -61.65,   0.0,   0.0774,    0.516,    0.352
