#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
    0.10,  -61.85,   0.0,   0.0775,    0.497,    0.365
    0.20,  -61.92,   0.0,   0.0769,    0.497,    0.365
    0.30,  -61.99,   0.0,   0.0763,    0.497,    0.365
    0.40,  -62.07,   0.0,   0.0756,    0.496,    0.365
    0.50,  -62.14,   0.0,    0.075,    0.496,    0.365
    0.60,  -62.22,   0.0,   0.0744,    0.496,    0.365
    0.70,  -62.30,   0.0,   0.0737,    0.496,    0.365
    0.80,  -62.37,   0.0,   0.0731,    0.496,    0.365
    0.90,  -62.45,   0.0,   0.0725,    0.496,    0.365
    1.00,  -62.52,   0.0,   0.0718,    0.497,    0.364
    1.10,  -62.59,   0.0,   0.0712,    0.497,    0.364
    1.20,  -62.66,   0.0,   0.0706,    0.497,    0.364
    1.30,  -62.73,   0.0,   0.0701,    0.497,    0.364
    1.40,  -62.79,   0.0,   0.0695,    0.498,    0.363
    1.50,  -62.86,   0.0,    0.069,    0.498,    0.363
    1.60,  -62.92,   0.0,   0.0684,    0.498,    0.363
    1.70,  -62.98,   0.0,   0.0679,    0.499,    0.362
    1.80,  -63.03,   0.0,   0.0675,    0.499,    0.362
    1.90,  -63.08,   0.0,    0.067,      0.5,    0.362
    2.00,  -63.13,   0.0,   0.0666,      0.5,    0.361
    2.10,  -63.18,   0.0,   0.0662,    0.501,    0.361
    2.20,  -63.22,   0.0,   0.0658,    0.501,     0.36
    2.30,  -63.26,   0.0,   0.0655,    0.502,     0.36
    2.40,  -63.30,   0.0,   0.0652,    0.502,    0.359
    2.50,  -63.33,   0.0,   0.0649,    0.503,    0.359
    2.60,  -63.36,   0.0,   0.0646,    0.504,    0.359
    2.70,  -63.39,   0.0,   0.0643,    0.504,    0.358
    2.80,  -63.41,   0.0,   0.0641,    0.505,    0.358
    2.90,  -63.44,   0.0,   0.0639,    0.506,    0.357
    3.00,  -63.45,   0.0,   0.0637,    0.506,    0.357
    3.10,  -63.47,   0.0,   0.0636,    0.507,    0.356
    3.20,  -63.48,   0.0,   0.0634,    0.507,    0.356
    3.30,  -63.49,   0.0,   0.0633,    0.508,    0.356
    3.40,  -63.50,   0.0,   0.0632,    0.509,    0.355
    3.50,  -63.51,   0.0,   0.0631,    0.509,    0.355
    3.60,  -63.51,   0.0,   0.0631,     0.51,    0.354
    3.70,  -63.51,   0.0,    0.063,     0.51,    0.354
    3.80,  -63.51,   0.0,    0.063,    0.511,    0.354
    3.90,  -63.51,   0.0,    0.063,    0.512,    0.353
    4.00,  -63.50,   0.0,    0.063,    0.512,    0.353
    4.10,  -63.50,   0.0,    0.063,    0.513,    0.353
    4.20,  -63.49,   0.0,   0.0631,    0.513,    0.352
    4.30,  -63.48,   0.0,   0.0631,    0.514,    0.352
    4.40,  -63.47,   0.0,   0.0632,    0.514,    0.352
    4.50,  -63.45,   0.0,   0.0632,    0.515,    0.351
    4.60,  -63.44,   0.0,   0.0633,    0.515,    0.351
    4.70,  -63.42,   0.0,   0.0634,    0.516,    0.351
    4.80,  -63.41,   0.0,   0.0635,    0.516,    0.351
    4.90,  -63.39,   0.0,   0.0636,    0.517,     0.35
    5.00,  -63.37,   0.0,   0.0638,    0.517,     0.35
    5.10,  -63.35,   0.0,   0.0639,    0.517,     0.35
    5.20,  -63.33,   0.0,    0.064,    0.518,     0.35
    5.30,  -63.31,   0.0,   0.0642,    0.518,     0.35
    5.40,  -63.28,   0.0,   0.0643,    0.518,    0.349
    5.50,  -63.26,   0.0,   0.0645,    0.519,    0.349
    5.60,  -63.24,   0.0,   0.0647,    0.519,    0.349
    5.70,  -63.21,   0.0,   0.0648,    0.519,    0.349
    5.80,  -63.05,   1.4,    0.065,    0.519,    0.349
    5.90,  -62.89,   1.4,   0.0657,     0.52,    0.349
    6.00,  -62.73,   1.4,   0.0667,     0.52,    0.349
    6.10,  -62.58,   1.4,   0.0678,     0.52,    0.349
    6.20,  -62.42,   1.4,   0.0689,    0.519,    0.349
    6.30,  -62.27,   1.4,   0.0701,    0.519,     0.35
    6.40,  -62.12,   1.4,   0.0713,    0.519,     0.35
    6.50,  -61.97,   1.4,   0.0726,    0.518,     0.35
    6.60,  -61.82,   1.4,   0.0738,    0.518,    0.351
    6.70,  -61.67,   1.4,   0.0751,    0.517,    0.351
    6.80,  -61.51,   1.4,   0.0764,    0.516,    0.352
    6.90,  -61.36,   1.4,   0.0777,    0.515,    0.352
    7.00,  -61.21,   1.4,    0.079,    0.515,    0.353
    7.10,  -61.06,   1.4,   0.0803,    0.514,    0.354
    7.20,  -60.90,   1.4,   0.0817,    0.512,    0.354
    7.30,  -60.75,   1.4,   0.0831,    0.511,    0.355
    7.40,  -60.60,   1.4,   0.0845,     0.51,    0.356
    7.50,  -60.44,   1.4,    0.086,    0.509,    0.357
    7.60,  -60.28,   1.4,   0.0874,    0.507,    0.358
    7.70,  -60.12,   1.4,   0.0889,    0.506,    0.359
    7.80,  -59.96,   1.4,   0.0905,    0.504,     0.36
    7.90,  -59.79,   1.4,   0.0921,    0.502,    0.361
    8.00,  -59.63,   1.4,   0.0937,    0.501,    0.362
    8.10,  -59.45,   1.4,   0.0954,    0.499,    0.363
    8.20,  -59.28,   1.4,   0.0971,    0.497,    0.364
    8.30,  -59.10,   1.4,    0.099,    0.495,    0.366
    8.40,  -58.91,   1.4,    0.101,    0.492,    0.367
    8.50,  -58.72,   1.4,    0.103,     0.49,    0.368
    8.60,  -58.51,   1.4,    0.105,    0.488,     0.37
    8.70,  -58.30,   1.4,    0.107,    0.485,    0.371
    8.80,  -58.08,   1.4,    0.109,    0.483,    0.373
    8.90,  -57.84,   1.4,    0.112,     0.48,    0.374
    9.00,  -57.59,   1.4,    0.114,    0.477,    0.376
    9.10,  -57.32,   1.4,    0.117,    0.474,    0.378
    9.20,  -57.02,   1.4,     0.12,    0.471,     0.38
    9.30,  -56.69,   1.4,    0.124,    0.468,    0.382
    9.40,  -56.32,   1.4,    0.127,    0.464,    0.384
    9.50,  -55.90,   1.4,    0.132,    0.461,    0.386
    9.60,  -55.42,   1.4,    0.137,    0.457,    0.388
    9.70,  -54.85,   1.4,    0.142,    0.452,    0.391
    9.80,  -54.16,   1.4,    0.149,    0.448,    0.393
    9.90,  -53.29,   1.4,    0.157,    0.442,    0.396
   10.00,  -52.18,   1.4,    0.167,    0.437,      0.4
   10.10,  -50.67,   1.4,    0.181,     0.43,    0.404
   10.20,  -48.50,   1.4,    0.199,    0.422,    0.408
   10.30,  -45.13,   1.4,    0.225,    0.411,    0.414
   10.40,  -39.28,   1.4,    0.267,    0.397,    0.422
   10.50,  -27.52,   1.4,    0.337,    0.376,    0.433
   10.52,  -24.47,   1.4,    0.374,    0.367,    0.438
   10.55,  -20.40,   1.4,    0.413,    0.357,    0.444
   10.57,  -15.17,   1.4,    0.457,    0.346,     0.45
   10.60,   -8.68,   1.4,    0.507,    0.335,    0.457
   10.61,   -5.44,   1.4,    0.535,    0.329,    0.461
   10.62,   -1.90,   1.4,    0.564,    0.323,    0.466
   10.64,    1.88,   1.4,    0.594,    0.318,    0.471
   10.65,    5.84,   1.4,    0.625,    0.312,    0.476
   10.66,    9.87,   1.4,    0.656,    0.306,    0.481
   10.67,   13.88,   1.4,    0.687,      0.3,    0.487
   10.69,   17.74,   1.4,    0.717,    0.295,    0.493
   10.70,   21.33,   1.4,    0.747,    0.289,      0.5
   10.71,   24.56,   1.4,    0.775,    0.284,    0.507
   10.74,   30.70,   1.4,    0.826,    0.274,    0.521
   10.76,   33.98,   1.4,    0.869,    0.263,    0.535
   10.79,   35.17,   1.4,    0.902,    0.254,     0.55
   10.81,   35.07,   1.4,    0.928,    0.244,    0.564
   10.84,   34.27,   1.4,    0.946,    0.235,    0.578
   10.86,   33.06,   1.4,     0.96,    0.226,    0.591
   10.89,   31.62,   1.4,     0.97,    0.218,    0.604
   10.91,   30.01,   1.4,    0.977,     0.21,    0.616
   10.94,   28.28,   1.4,    0.982,    0.202,    0.627
   10.96,   26.45,   1.4,    0.985,    0.195,    0.638
   10.99,   24.56,   1.4,    0.988,    0.188,    0.648
   11.01,   22.61,   1.4,     0.99,    0.181,    0.657
   11.04,   20.62,   1.4,    0.991,    0.174,    0.666
   11.06,   18.60,   1.4,    0.992,    0.167,    0.674
   11.09,   16.57,   1.4,    0.992,    0.161,    0.682
   11.11,   14.53,   1.4,    0.992,    0.155,     0.69
   11.14,   12.49,   1.4,    0.992,     0.15,    0.696
   11.16,   10.46,   1.4,    0.992,    0.144,    0.703
   11.19,    8.44,   1.4,    0.991,    0.139,    0.709
   11.21,    6.44,   1.4,     0.99,    0.134,    0.714
   11.24,    4.45,   1.4,    0.989,    0.129,     0.72
   11.26,    2.49,   1.4,    0.988,    0.124,    0.724
   11.29,    0.55,   1.4,    0.986,     0.12,    0.729
   11.31,   -1.37,   1.4,    0.985,    0.116,    0.733
   11.34,   -3.26,   1.4,    0.983,    0.112,    0.737
   11.36,   -5.12,   1.4,     0.98,    0.108,     0.74
   11.39,   -6.95,   1.4,    0.978,    0.104,    0.744
   11.41,   -8.76,   1.4,    0.975,    0.101,    0.747
   11.44,  -10.54,   1.4,    0.972,   0.0972,    0.749
   11.46,  -12.29,   1.4,    0.968,   0.0941,    0.752
   11.49,  -14.01,   1.4,    0.964,    0.091,    0.754
   11.51,  -15.71,   1.4,    0.959,   0.0882,    0.756
   11.54,  -17.39,   1.4,    0.954,   0.0855,    0.758
   11.56,  -19.04,   1.4,    0.949,   0.0831,    0.759
   11.59,  -20.67,   1.4,    0.942,   0.0807,    0.761
   11.61,  -22.28,   1.4,    0.935,   0.0786,    0.762
   11.64,  -23.87,   1.4,    0.928,   0.0766,    0.763
   11.66,  -25.44,   1.4,    0.919,   0.0747,    0.763
   11.71,  -29.95,   1.4,    0.901,   0.0714,    0.765
   11.76,  -33.22,   1.4,    0.875,   0.0689,    0.765
   11.81,  -36.46,   1.4,    0.844,   0.0671,    0.764
   11.86,  -39.77,   1.4,    0.807,    0.066,    0.763
   11.91,  -43.22,   1.4,    0.764,   0.0655,    0.761
   11.96,  -46.85,   1.4,    0.712,   0.0656,    0.759
   12.01,  -50.69,   1.4,    0.652,   0.0664,    0.756
   12.06,  -54.70,   1.4,    0.581,    0.068,    0.752
   12.11,  -58.71,   1.4,      0.5,   0.0703,    0.748
   12.16,  -62.46,   1.4,    0.412,   0.0734,    0.743
   12.21,  -65.59,   1.4,    0.322,   0.0773,    0.738
   12.31,  -70.99,   1.4,     0.17,   0.0867,    0.726
   12.41,  -71.41,   1.4,   0.0696,   0.0993,    0.713
   12.51,  -71.43,   1.4,   0.0376,    0.112,      0.7
   12.61,  -71.40,   1.4,   0.0281,    0.124,    0.688
   12.71,  -71.35,   1.4,   0.0254,    0.136,    0.676
   12.81,  -71.30,   1.4,   0.0247,    0.148,    0.664
   12.91,  -71.25,   1.4,   0.0246,     0.16,    0.653
   13.01,  -71.19,   1.4,   0.0247,    0.171,    0.642
   13.11,  -71.13,   1.4,   0.0249,    0.182,    0.631
   13.21,  -71.07,   1.4,    0.025,    0.193,     0.62
   13.31,  -71.00,   1.4,   0.0252,    0.204,     0.61
   13.41,  -70.93,   1.4,   0.0254,    0.214,      0.6
   13.51,  -70.86,   1.4,   0.0256,    0.225,    0.591
   13.61,  -70.79,   1.4,   0.0259,    0.235,    0.581
   13.71,  -70.71,   1.4,   0.0261,    0.244,    0.572
   13.81,  -70.63,   1.4,   0.0263,    0.254,    0.563
   13.91,  -70.55,   1.4,   0.0266,    0.263,    0.555
   14.01,  -70.47,   1.4,   0.0269,    0.272,    0.547
   14.11,  -70.38,   1.4,   0.0271,    0.281,    0.538
   14.21,  -70.29,   1.4,   0.0274,     0.29,    0.531
   14.31,  -70.20,   1.4,   0.0277,    0.298,    0.523
   14.41,  -70.10,   1.4,   0.0281,    0.306,    0.516
   14.51,  -70.00,   1.4,   0.0284,    0.314,    0.508
   14.61,  -69.90,   1.4,   0.0287,    0.322,    0.502
   14.71,  -69.80,   1.4,   0.0291,     0.33,    0.495
   14.81,  -69.69,   1.4,   0.0294,    0.337,    0.488
   14.91,  -69.59,   1.4,   0.0298,    0.345,    0.482
   15.01,  -69.48,   1.4,   0.0302,    0.352,    0.476
   15.11,  -69.36,   1.4,   0.0306,    0.359,     0.47
   15.21,  -69.25,   1.4,    0.031,    0.365,    0.464
   15.31,  -69.13,   1.4,   0.0315,    0.372,    0.459
   15.41,  -69.01,   1.4,   0.0319,    0.378,    0.453
   15.51,  -68.89,   1.4,   0.0324,    0.384,    0.448
   15.61,  -68.77,   1.4,   0.0329,     0.39,    0.443
   15.71,  -68.64,   1.4,   0.0334,    0.396,    0.439
   15.81,  -68.52,   1.4,   0.0339,    0.401,    0.434
   15.91,  -68.39,   1.4,   0.0344,    0.407,    0.429
   16.01,  -68.26,   1.4,   0.0349,    0.412,    0.425
   16.11,  -68.13,   1.4,   0.0355,    0.417,    0.421
   16.21,  -68.00,   1.4,    0.036,    0.422,    0.417
   16.31,  -67.86,   1.4,   0.0366,    0.427,    0.413
   16.41,  -67.73,   1.4,   0.0372,    0.432,    0.409
   16.51,  -67.60,   1.4,   0.0378,    0.436,    0.406
   16.61,  -67.46,   1.4,   0.0384,     0.44,    0.403
   16.71,  -67.32,   1.4,    0.039,    0.444,    0.399
   16.81,  -67.19,   1.4,   0.0397,    0.448,    0.396
   16.91,  -67.05,   1.4,   0.0403,    0.452,    0.393
   17.01,  -66.91,   1.4,    0.041,    0.456,     0.39
   17.11,  -66.77,   1.4,   0.0417,     0.46,    0.388
   17.21,  -66.63,   1.4,   0.0424,    0.463,    0.385
   17.31,  -66.49,   1.4,   0.0431,    0.466,    0.383
   17.41,  -66.35,   1.4,   0.0438,    0.469,     0.38
   17.51,  -66.21,   1.4,   0.0445,    0.473,    0.378
   17.61,  -66.08,   1.4,   0.0453,    0.475,    0.376
   17.71,  -65.94,   1.4,    0.046,    0.478,    0.374
   17.81,  -65.80,   1.4,   0.0468,    0.481,    0.372
   17.91,  -65.66,   1.4,   0.0476,    0.483,     0.37
   18.01,  -65.52,   1.4,   0.0484,    0.486,    0.368
   18.11,  -65.38,   1.4,   0.0492,    0.488,    0.367
   18.21,  -65.24,   1.4,     0.05,     0.49,    0.365
   18.31,  -65.10,   1.4,   0.0508,    0.492,    0.364
   18.41,  -64.96,   1.4,   0.0516,    0.494,    0.363
